Course Code,Course Name,Tuition Fee,Application Fee,Intake,Degree,Minimum Level of Education Required,Min GPA,Min TOEFL (Reading),Min TOEFL (Writing),Min TOEFL (Listening),Min TOEFL (Speaking),Min IELTS (Reading),Min IELTS (Writing),Min IELTS (Listening),Min IELTS (Speaking),School ID,DLI#,Min TOEFL iBT,Min IELTS Overall,Min PTE (Reading),Min PTE (Writing),Min PTE (Listening),Min PTE (Speaking),Min PTE Overall,Level,Stream,Sub Stream,Duration,City,Language,Consentration,Course URL,Campus,Application Deadline,Scholarship Available,Scholarship Detail,Backlog Range,Remarks,ESL/ELP Detail,ApplicationMode,DetScore,GRE,GMAT,Campus2,Campus3,Campus4
ECLARF01,"MSc - Banking, Insurance, Wealth and Real Estate Management",13250,50,"Sep, Jan",Postgraduate,3 year bachelor's degree with minimum 55%.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Banking, Insurance, Risk Management, Taxation",24 Months,La Rochelle,English,,https://www.excelia-group.com/our-programmes/management/masters-science-msc,La Rochelle,ASAP,,,0-5,IELTS Waiver Possible. ,,,,,,,,
ECLARF01,"MSc - Banking, Insurance, Wealth and Real Estate Management",13250,50,Jan,Postgraduate,3 year bachelor's degree with minimum 55%.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Banking, Insurance, Risk Management, Taxation",16 Months,La Rochelle,English,,https://www.excelia-group.com/our-programmes/management/masters-science-msc,La Rochelle,ASAP,,,0-5,IELTS Waiver Possible. 16 months program where 8 months will be consider as 1 year and other 8 months 2nd year,,,,,,,,
ECLARF01,"MSc - Banking, Insurance, Wealth and Real Estate Management",15500,50,"Jan, Sep",Postgraduate,4 year bachelor's degree with minimum 55%.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Banking, Insurance, Risk Management, Taxation",12 Months,La Rochelle,English,,https://www.excelia-group.com/our-programmes/management/masters-science-msc,La Rochelle,ASAP,,,0-5,"Skype interview conducted, SOP Manadatory, Reference letter.",,,,,,,,
RSOBF01,MSc in Data and Business Analytics,18200,90,Sep,Postgraduate,3 years or 4 years Bachelor's Degree in relevant field with minimum 55% from a recognised university. ,,,,,,,,,,,,80,,,,,,,Postgraduate,"Commerce, Business and Administration","Business Analytics, Management Consulting",15 Months,Rennes,English,,https://www.rennes-sb.com/programmes/postgraduate/msc/msc-in-data-and-business-analytics/,Rennes,ASAP,,,0-10,IELTS waiver is possible. Internship : May to December.,,,,,,,,
RSOBF01,MSc in Financial Data Intelligence,18200,90,Sep,Postgraduate,3 years or 4 years Bachelor's Degree in relevant field with minimum 55% from a recognised university. ,,,,,,,,,,,,80,,,,,,,Postgraduate,"Commerce, Business and Administration","Business Analytics, Management Consulting",15 Months,Rennes,English,,https://www.rennes-sb.com/programmes/postgraduate/msc/msc-in-financial-data-intelligence/,Rennes,ASAP,,,0-10,IELTS waiver is possible. Internship : May to December.,,,,,,,,
NEOMAF01,Master of Science in Business Analytics ( 15 months ),16900,,Oct,Postgraduate,"4 year Bachelor's degree with minimum 55% in relevant field of Business, management, engineering, humanities.",,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Business Analytics, Management Consulting",15 Months,Rouen,English,,https://neoma-bs.com/programmes/msc-business-analytics/,Rouen,,,,,Application fee waiver. IELTS waiver possible if student has completed his/her education in English language. No backlogs accepted,,,,,,,,
NEOMAF01,Master of Science in Business Analytics ( 2 years ),13200,,Oct,Postgraduate,"3 years Bachelor's degree with minimum 55% in relevant field of Business, management, engineering, humanities.",,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Business Analytics, Management Consulting",24 Months,Rouen,English,,https://neoma-bs.com/programmes/msc-business-analytics/,Rouen,,,,,This is Long track 2-year MSc program in which  1st year will be of 12 months + 2nd year will be 15 months. Application fee waiver. IELTS waiver possible if student has completed his/her education in English language. No backlogs accepted,,,,,,,,
DVF01,MSc Digital Business & Analytics ,11900,50,Oct,Postgraduate,4 years Bachelor's degree with minimum 55% from a recognised university is required.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Business Analytics, Management Consulting",12 Months,Paris,English,,https://www.emlv.fr/en/programmes/msc-digital-business-analytics/,Paris,,No,,0-10,IELTS can be waived off. Skype interview would be conducted. Application Deadline for October intake will be 1st August,,,,,,,,
ECLARF01,MSc - Audit and Consultancy,13250,50,"Sep, Jan",Postgraduate,3 year bachelor's degree with minimum 55%.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Business Analytics, Management Consulting",24 Months,La Rochelle,English,,https://www.excelia-group.com/our-programmes/management/masters-science-msc,La Rochelle,ASAP,,,0-5,IELTS Waiver Possible. ,,,,,,,,
ECLARF01,MSc - Audit and Consultancy,13250,50,Jan,Postgraduate,3 year bachelor's degree with minimum 55%.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Business Analytics, Management Consulting",16 Months,La Rochelle,English,,https://www.excelia-group.com/our-programmes/management/masters-science-msc,La Rochelle,ASAP,,,0-5,IELTS Waiver Possible. 16 months program where 8 months will be consider as 1 year and other 8 months 2nd year,,,,,,,,
ECLARF01,MSc - Audit and Consultancy,15500,50,"Jan, Sep",Postgraduate,4 year bachelor's degree with minimum 55%.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Business Analytics, Management Consulting",12 Months,La Rochelle,English,,https://www.excelia-group.com/our-programmes/management/masters-science-msc,La Rochelle,ASAP,,,0-5,"Skype interview conducted, SOP Manadatory, Reference letter.",,,,,,,,
QMULF01,LLM in Banking and Finance Law,23950,,"Jan, Sep",Postgraduate,Relevant Bachelor's Degree with minimum 60%,,17,17,17,17,,,,,,,100,,,,,,,Postgraduate,"Commerce, Business and Administration","Finance, Accounts, Commerce, Economics",12 Months,Paris,English,,https://www.qmul.ac.uk/postgraduate/taught/coursefinder/courses/banking-and-finance-law-llm/,Paris,ASAP,,,0-5,"7.0 overall including 7.0 in Writing, and 5.5 in Reading, Listening and Speaking.",,,,,,,,
RSOBF01,MSc in International Finance,18200,,Sep,Postgraduate,3 years or 4 years Bachelor's Degree in relevant field with minimum 55% from a recognised university. ,,,,,,,,,,,,80,,,,,,,Postgraduate,"Commerce, Business and Administration","Finance, Accounts, Commerce, Economics",15 Months,Rennes,English,,https://www.rennes-sb.com/programmes/postgraduate/msc/the-master-of-science-msc-in-international-finance-of-rennes-school-of-business/,Rennes,ASAP,,,0-10,IELTS waiver is possible.Application fee of Euro 90 is waived off for KC on profile to profile. Internship: 6 months mandatory between May & February.,,,,,,,,
RSOBF01,"MSc in International Accounting, Management Control and Auditing",18200,,Sep,Postgraduate,3 years or 4 years Bachelor's Degree in relevant field with minimum 55% from a recognised university. ,,,,,,,,,,,,80,,,,,,,Postgraduate,"Commerce, Business and Administration","Finance, Accounts, Commerce, Economics",15 Months,Rennes,English,,https://www.rennes-sb.com/programmes/postgraduate/msc/msc-in-international-accounting-management-control-and-auditing/,Rennes,ASAP,,,0-10,IELTS waiver is possible.Application fee of Euro 90 is waived off for KC on profile to profile.Internship: May to December.,,,,,,,,
RSOBF01,MSc in Financial Data Intelligence,18200,,Sep,Postgraduate,3 years or 4 years Bachelor's Degree in relevant field with minimum 55% from a recognised university. ,,,,,,,,,,,,80,,,,,,,Postgraduate,"Commerce, Business and Administration","Finance, Accounts, Commerce, Economics",15 Months,Rennes,English,,https://www.rennes-sb.com/programmes/postgraduate/msc/msc-in-financial-data-intelligence/,Rennes,ASAP,,,0-10,IELTS waiver is possible. Application fee of Euro 90 is waived off for KC on profile to profile.Internship : May to December.,,,,,,,,
NEOMAF01,"Master of Science in Finance, Investment and Wealth Management  ( 2 years )",13500,,Oct,Postgraduate,3 years Bachelor's degree with minimum 55% from any background from a recognised university.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Finance, Accounts, Commerce, Economics",24 Months,Rouen,English,,https://neoma-bs.com/programmes/msc-finance-investment-and-wealth-management/,Reims,,,,,This is Long track 2-year MSc program in which 1st year will be of 12 months + 2nd year will be 15 months. Application fee is waived off. IELTS waiver possible if student has completed his/her education in English language. No backlogs accepted. ,,,,,,,,
NEOMAF01,Master of Science in Corporate Finance ( 2 years ),13500,,Oct,Postgraduate,3 years Bachelor's degree with minimum 55% from any background from a recognised university.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Finance, Accounts, Commerce, Economics",24 Months,Rouen,English,,https://neoma-bs.com/programmes/msc-corporate-finance/,Reims,,,,,This is Long track 2-year MSc program in which  1st year will be of 12 months + 2nd year will be 15 months. Application fee is waived off. IELTS waiver possible if student has completed his/her education in English language. Backlogs are not accepted. ,,,,,,Rouen,,
NEOMAF01,Master of Science in Financial Markets and Technologies ( 2 years ),13500,,Oct,Postgraduate,3 years Bachelor's degree with minimum 55% from any background from a recognised university.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Finance, Accounts, Commerce, Economics",24 Months,Rouen,English,,https://neoma-bs.com/programmes/msc-financial-markets-and-technologies/,Rouen,,,,,This is Long track 2-year MSc program in which  1st year will be of 12 months + 2nd year will be 15 months. Application fee is waived off. IELTS waiver possible if student has completed his/her education in English language. Backlogs are not accepted. ,,,,,,,,
NEOMAF01,Master of Science in International Project Development ( 2 years ),13500,,Oct,Postgraduate,3 years Bachelor's degree with minimum 55% from any background from a recognised university.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Finance, Accounts, Commerce, Economics",24 Months,Rouen,English,,https://neoma-bs.com/programs/msc-international-project-development/,Rouen,,,,,This is Long track 2-year MSc program in which  1st year will be of 12 months + 2nd year will be 15 months. Application fee is waived off. IELTS waiver possible if student has completed his/her education in English language. Backlogs are not accepted. ,,,,,,,,
NEOMAF01,Master of Science in International Project Development ( 15 months ),13840,,Oct,Postgraduate,"4 year Bachelor's degree with minimum 55% in academic background of economy, business, science etc. from a recognised university OR 3 year-Bachelor’s degree with a minimum 55% & 1 year professional experience.",,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Finance, Accounts, Commerce, Economics",15 Months,Rouen,English,,https://neoma-bs.com/programs/msc-international-project-development/,Rouen,,,,,"Application fee is waived off. IELTS waiver possible if student has completed his/her education in English language. Backlogs are not accepted.  Tution fees mentioned is for 1 year, full course tution fees is  €17,300.",,,,,,,,
NEOMAF01,"Master of Science in Finance, Investment and Wealth Management",13840,,Oct,Postgraduate,"4 year Bachelor's degree with minimum 55% in academic background of economy, business, science etc. from a recognised university OR 3 year-Bachelor’s degree with a minimum 55% & 1 year professional experience.",,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Finance, Accounts, Commerce, Economics",15 Months,Rouen,English,,https://neoma-bs.com/programmes/msc-finance-investment-and-wealth-management/,Reims,,,,,"Application fee is waived off. IELTS waiver possible if student has completed his/her education in English language. Backlogs are not accepted.  Tution fees mentioned is for 1 year, full course tution fees is  €17,300.",,,,,,,,
NEOMAF01,Master of Science in Financial Markets and Technologies ( 15 months ),13840,,Oct,Postgraduate,"4 year Bachelor's degree with minimum 55% in academic background of economy, business, science etc. from a recognised university OR 3 year-Bachelor’s degree with a minimum 55% & 1 year professional experience.",,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Finance, Accounts, Commerce, Economics",15 Months,Rouen,English,,https://neoma-bs.com/programmes/msc-financial-markets-and-technologies/,Rouen,,,,,"Application fee is waived off. IELTS waiver possible if student has completed his/her education in English language. Backlogs are not accepted.  Tution fees mentioned is for 1 year, full course tution fees is  €17,300.",,,,,,,,
NEOMAF01,Master of Science in Corporate Finance ( 15 months ),13840,,Oct,Postgraduate,"4 year Bachelor's degree with minimum 55% in academic background of economy, business, science etc. from a recognised university OR 3 year-Bachelor’s degree with a minimum 55% & 1 year professional experience.",,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Finance, Accounts, Commerce, Economics",15 Months,Rouen,English,,https://neoma-bs.com/programmes/msc-corporate-finance/,Reims,,,,,"Application fee is waived off. IELTS waiver possible if student has completed his/her education in English language. Backlogs are not accepted. Tution fees mentioned is for 1 year, full course tution fees is  €17,300.",,,,,,Rouen,,
BSOBF01,MSc in Corporate Finance and Investment Banking,14000,,Sep,Postgraduate,"Bachelor's Degree with 55% or higher in mathematics, statistics, economics, engineering, business or equivalent from a recognised university. ",,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Finance, Accounts, Commerce, Economics",12 Months,Dijon,English,,https://global.bsb-education.com/bsbs-programmes/msc-corporate-finance-investment-banking/,Dijon,Sep: 15 Jul,,,0-10,Application Fee is waived off for KC. English Language Proficiency requirement can be waived off. ,,,,,,,,
BSOBF01,MSc in Climate Change & Corporate Finance,14000,,Sep,Postgraduate,"Bachelor's Degree with 55% or higher in mathematics, statistics, economics, engineering, business or equivalent from a recognised university. ",,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Finance, Accounts, Commerce, Economics",12 Months,Dijon,English,,https://global.bsb-education.com/bsbs-programmes/msc-climate-change-and-corporate-finance/,Dijon,Sep: 15 Jul,,,0-10,Application Fee is waived off for KC. English Language Proficiency requirement can be waived off. ,,,,,,,,
ISCPF01,MSc in International Business - International Business & Finance ( 1-Year ),15000,,"Feb, Sep",Postgraduate,4 year Bachelor’s degree with minimum 60% from a recognised University is required.,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Finance, Accounts, Commerce, Economics",12 Months,Paris,English,,https://www.groupeisc.com/en/programs/msc/msc-international-business-manager/,Paris,"Feb: 31 Dec, Sep: 10 Jul ",,,0-10,IELTS waiver possible.Application Fee is waived off for KC Overseas. 6 months Internship and 6 months studies. ,,,,,,,,
ISCPF01,Master in Management - International Business & Finance,11950,,Sep,Postgraduate,Bachelor’s degree with minimum 60% from a recognised university .,,,,,,,,,,,,,,,,,,,Postgraduate,"Commerce, Business and Administration","Finance, Accounts, Commerce, Economics",24 Months,Paris,English,,https://iscparis.com/en/pge-grande-ecole-master-in-management-program/specializations-and-dual-degrees/,Paris,ASAP,,,0-10,IELTS waiver possible.Application Fee is waived off for KC Overseas. Internship: 4 months in 1st year and 6 months in 2nd year.,,,,,,,,
IDRACBF01,Master Grande Ecole Program,10500,100,Sep,Postgraduate,This program is open to holders or candidates of a general or technological baccalaureate with minimum 55% or higher. ,,,,,,5.5,5.5,5.5,5.5,,,,6,,,,,,Postgraduate,"Commerce, Business and Administration","Finance, Accounts, Commerce, Economics",24 Months,Lyon,English,,https://www.ecoles-idrac.com/programme/programme-grande-ecole,Toulouse,,,,,,,Online,,,,Lyon,,
IDRACBF01,Bachelor in Marketing and Business development ( Year 3 Entry ),9000,100,Sep,Undergraduate,"To get admission for this program the student must have completed Grade 12. Also,should have completed 1st and 2nd year of bachelors degree from a relevant field. ",,,,,,5,5,5,5,,,,5.5,,,,,,Undergraduate,"Commerce, Business and Administration","Finance, Accounts, Commerce, Economics",12 Months,Lyon,English,,https://www.idrac-business-school.com/programme/bachelor/,Lyon,,,,,,,Online,,,,,,
