Course Code,Course Name,Tuition Fee,Application Fee,Intake,Degree,Minimum Level of Education Required,Min GPA,Min TOEFL (Reading),Min TOEFL (Writing),Min TOEFL (Listening),Min TOEFL (Speaking),Min IELTS (Reading),Min IELTS (Writing),Min IELTS (Listening),Min IELTS (Speaking),School ID,DLI#,Min TOEFL iBT,Min IELTS Overall,Min PTE (Reading),Min PTE (Writing),Min PTE (Listening),Min PTE (Speaking),Min PTE Overall,Level,Stream,Sub Stream,Duration,City,Language,Consentration,Course URL,Campus,Application Deadline,Scholarship Available,Scholarship Detail,Backlog Range,Remarks,ESL/ELP Detail,ApplicationMode,DetScore,GRE,GMAT,count
BCIT007,Bachelor of Technology- Forensic Investigation (Digital Forensics and Cybersecurity Option),"23,958",154,Sep,Undergraduate,"Grade 12 with 70%. Two years of education in English in an English-speaking country with: 3.0 credits of post-secondary English, humanities or social sciences (67%) from a recognized institution Post-secondary: 60.0 credits that include: A minimum 18.0 credits at the second year level in at least two subject areas (67%) Biology (67%) Chemistry (67%) A minimum 6.0 additional credits of science (67%) Applicants must meet a two-year diploma as one of the entrance requirements.  2 years diploma + 2 years degree = 4 years   ",,18,18,18,18,6,6,6,6,,,90,6.5,58,58,58,58,65,Undergraduate,Law,Forensic Science,24 Months,British Columbia,English,,https://www.bcit.ca/study/programs/845jbtech#details,Burnaby,ASAP,No,,,,,,120,,,332
BCIT007,Bachelor of Science (Hons) in Biochemistry and Forensic Science (Combined),"23,958",154,Sep,Undergraduate,Grade 12 with 70%. English with 70% and Biology with 70% is required.,,18,18,18,18,6,6,6,6,,,90,6.5,58,58,58,58,65,Undergraduate,Life Sciences,Biotechnology,48 Months,British Columbia,English,,https://www.bcit.ca/study/programs/9940bsc,Burnaby,ASAP,No,,,This is a Four-year Bachelor of Science Combined Honours program. Year 1 at UBC taking first-year science courses. Years 2 to 4 at both UBC and BCIT. Optional Co-op avaialble.,,,120,,,333
BCIT007,Bachelor of Science (Honours) in Biotechnology,"23,958",154,Sep,Undergraduate,"Grade 12 with 70%. English 12 (67%) or 3.0 credits of post-secondary English, humanities or social sciences (67%) from a recognized institution A recognized Diploma in Geomatics with a minimum GPA of 65%",,18,18,18,18,6,6,6,6,,,90,6.5,58,58,58,58,65,Undergraduate,Life Sciences,Biotechnology,48 Months,British Columbia,English,,https://www.bcit.ca/study/programs/8910bsc#details,Burnaby,ASAP,No,,,Years 1 and 2 at BCIT set the foundation with in-class learning and applied lab skills. Years 3 and 4 at UBC deepen your theoretical knowledge and application. Co-op placement expands your learning with practical work experience,,,120,,,334
BCIT007,Bachelor of Science in Food Technology and Operations Management,"19,578",154,Sep,Undergraduate,"Grade 12 with 70%. English 12 (73%) or 3.0 credits of post-secondary English, humanities or social sciences (73%) from a recognized institution Applicants must meet a two-year diploma as one of the entrance requirements.  2 years diploma + 2 years degree = 4 years   ",,18,18,18,18,6.5,6.5,6.5,6.5,,,90,7,58,58,58,58,65,Undergraduate,Life Sciences,"Food Science, Food Science and Nutrition, Food Science and Technology",24 Months,British Columbia,English,,https://www.bcit.ca/study/programs/8320bsc#overview,Burnaby,ASAP,No,,,,,,120,,,335
BCIT007,Diploma in Food Technology,"19,578",154,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with 70%. English 12 (67%) or Chemistry 11 (67%) Math: one of the following: Principles of Mathematics 12 (67%) or Applications of Mathematics 12 (73%) or Pre-Calculus 12 (67%) 3.0 credits of post-secondary English, humanities or social sciences (67%) from a recognized institution",,18,18,18,18,6,6,6,6,,,86,6.5,58,58,58,58,60,UG Diploma/Certificate/Associate Degree,Life Sciences,"Food Science, Food Science and Nutrition, Food Science and Technology",24 Months,British Columbia,English,,https://www.bcit.ca/study/programs/500adiplt#entry,Burnaby,ASAP,No,,,,,,120,,,336
BCIT007,Diploma in Mineral Exploration and Mining Technology,"19,578",154,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with 70%. English 12 (67%) or 3.0 credits of post-secondary English, humanities or social sciences (67%) from a recognized institution Physics 11 (67%) Chemistry 11 (67%) Math: one of the following: Principles of Mathematics 12 (67%) or Pre-Calculus 12 (67%)",,18,18,18,18,6,6,6,6,,,86,6.5,58,58,58,58,60,UG Diploma/Certificate/Associate Degree,Manufacturing and Processing,Mining,24 Months,British Columbia,English,,https://www.bcit.ca/study/programs/6640dipma#details,Burnaby,ASAP,No,,,,,,120,,,337
BCIT007,Bachelor of Engineering in Mining and Mineral Resource Engineering ,"19,578",154,Sep,Undergraduate,"Grade 12 with 70%. Post-Secondary: one of the following: Completion of all Mineral Exploration and Mining Technology first year diploma courses, with a minimum year-end average GPA of 70% or An equivalent level of formal education at the post-secondary level, with a minimum year-end average GPA of 70%",,18,18,18,18,6,6,6,6,,,90,6.5,58,58,58,58,65,Undergraduate,Manufacturing and Processing,Mining,48 Months,British Columbia,English,,https://www.bcit.ca/study/programs/8610beng#overview,Burnaby,ASAP,No,,,,,,120,,,338
BCIT007,Diploma in Airport Operations,"11,894.40",154,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with 70%. English 12 (67%) or 3.0 credits of post-secondary English, humanities or social sciences (67%) from a recognized institution Math: one of the following: Principles of Mathematics 11 or Applications of Mathematics 11 or Apprenticeship and Workplace Mathematics 11 (60%) or Foundations of Mathematics 11 or Pre-Calculus 11",,18,18,18,18,6,6,6,6,,,86,6.5,58,58,58,58,60,UG Diploma/Certificate/Associate Degree,Personal Services,Aviation,16 Months,British Columbia,English,,https://www.bcit.ca/study/programs/1015dipts#entry,Burnaby,ASAP,No,,,,,,120,,,339
BCIT007,Diploma in Geomatics Engineering Technology,"19,578",154,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with 70%. English 12 (67%)  Math: one of the following: Principles of Mathematics 12 (60%) or Pre-Calculus 12 (60%) Physics 11 (50%) 3.0 credits of post-secondary English, humanities or social sciences (67%) from a recognized institution Applicants must meet a two-year diploma as one of the entrance requirements.  2 years diploma + 2 years degree = 4 years  ",,18,18,18,18,6,6,6,6,,,86,6.5,58,58,58,58,60,UG Diploma/Certificate/Associate Degree,"Physical Sciences, Sciences",Geology,24 Months,British Columbia,English,,https://www.bcit.ca/study/programs/7530dipma#details,Burnaby,ASAP,No,,,,,,120,,,340
BCIT007,Bachelor of Science in Geomatics,"23,958",154,Sep,Undergraduate,"Grade 12 with 70%. English 12 (67%) or 3.0 credits of post-secondary English, humanities or social sciences (67%) from a recognized institution A recognized Diploma in Geomatics with a minimum GPA of 65%",,18,18,18,18,6,6,6,6,,,90,6.5,58,58,58,58,65,Undergraduate,"Physical Sciences, Sciences",Geology,24 Months,British Columbia,English,,https://www.bcit.ca/study/programs/8640bsc#entry,Burnaby,ASAP,No,,,,,,120,,,341
BCIT007,Diploma in Geomatics Engineering Technology,"19,578",154,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with 70%. English 12 (67%)  Math: one of the following: Principles of Mathematics 12 (60%) or Pre-Calculus 12 (60%) Physics 11 (50%) 3.0 credits of post-secondary English, humanities or social sciences (67%) from a recognized institution Applicants must meet a two-year diploma as one of the entrance requirements.  2 years diploma + 2 years degree = 4 years  ",,18,18,18,18,6,6,6,6,,,86,6.5,58,58,58,58,60,UG Diploma/Certificate/Associate Degree,"Physical Sciences, Sciences",Geological,24 Months,British Columbia,English,,https://www.bcit.ca/study/programs/7530dipma#details,Burnaby,ASAP,No,,,,,,120,,,342
BCIT007,Bachelor of Science in Geomatics,"23,958",154,Sep,Undergraduate,"Grade 12 with 70%. English 12 (67%) or 3.0 credits of post-secondary English, humanities or social sciences (67%) from a recognized institution A recognized Diploma in Geomatics with a minimum GPA of 65%",,18,18,18,18,6,6,6,6,,,90,6.5,58,58,58,58,65,Undergraduate,"Physical Sciences, Sciences",Geological,24 Months,British Columbia,English,,https://www.bcit.ca/study/programs/8640bsc#entry,Burnaby,ASAP,No,,,,,,120,,,343
BCIT007,Advanced Diploma in GIS (Geographic Information Systems),"19,578",154,Sep,UG Diploma/Certificate/Associate Degree,"Grade 12 with 70%. English 12 (67%) or 3.0 credits of post-secondary English, humanities or social sciences (67%) from a recognized institution Post-secondary: one of the following: BCIT diploma or equivalent or University degree or A minimum of 60.0 credits of courses from one or more recognized post-secondary institutions (minimum of 18.0 credits at second-year or higher level)",,18,18,18,18,6,6,6,6,,,86,6.5,58,58,58,58,60,UG Diploma/Certificate/Associate Degree,"Physical Sciences, Sciences",Geography,9 Months,British Columbia,English,,https://www.bcit.ca/study/programs/9100fadvdip#entry,Burnaby,ASAP,No,,,Program Tuition fee may increase as this is a 3 semester program.,,,120,,,344
BCIT007,Bachelor of Science (Hons) in Biochemistry and Forensic Science (Combined),"23,958",154,Sep,Undergraduate,Grade 12 with 70%. English with 70% and Biology with 70% is required.,,18,18,18,18,6,6,6,6,,,90,6.5,58,58,58,58,65,Undergraduate,Security Services,Forensic Science,48 Months,British Columbia,English,,https://www.bcit.ca/study/programs/9940bsc,Burnaby,ASAP,No,,,This is a Four-year Bachelor of Science Combined Honours program. Year 1 at UBC taking first-year science courses. Years 2 to 4 at both UBC and BCIT. Optional Co-op avaialble.,,,120,,,345
BCIT007,Bachelor of Technology- Forensic Investigation (Digital Forensics and Cybersecurity Option),"23,958",154,Sep,Undergraduate,"Grade 12 with 70%. Two years of education in English in an English-speaking country with: 3.0 credits of post-secondary English, humanities or social sciences (67%) from a recognized institution Post-secondary: 60.0 credits that include: A minimum 18.0 credits at the second year level in at least two subject areas (67%) Biology (67%) Chemistry (67%) A minimum 6.0 additional credits of science (67%) Applicants must meet a two-year diploma as one of the entrance requirements.  2 years diploma + 2 years degree = 4 years   ",,18,18,18,18,6,6,6,6,,,90,6.5,58,58,58,58,65,Undergraduate,Security Services,Forensic Science,24 Months,British Columbia,English,,https://www.bcit.ca/study/programs/845jbtech#details,Burnaby,ASAP,No,,,,,,120,,,346
BROC008,BA in Interactive Arts and Science,"27,885.60",130,"Jan, May, Sep",Undergraduate,Minimum 65% in Grade 12. ,,21,21,21,21,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Arts,"Film, Cinematography, Interactive Media, Multimedia",48 Months,Ontario,English,, https://brocku.ca/programs/undergraduate/interactive-arts-and-science/,St. Catharines,"Sep: 1 Jun, Jan: NULL, May: NULL",Yes,https://brocku.ca/safa/awards-and-bursaries/international-students/,,,,,110,,,347
BROC008,BA in Film Studies,"27,885.60",130,"Jan, May, Sep",Undergraduate,Minimum 65% in Grade 12. ,,21,21,21,21,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Arts,"Film, Cinematography, Interactive Media, Multimedia",48 Months,Ontario,English,, https://brocku.ca/programs/undergraduate/film-studies/,St. Catharines,"Sep: 1 Jun, Jan: NULL, May: NULL",Yes,https://brocku.ca/safa/awards-and-bursaries/international-students/,,,,,110,,,348
BROC008,Master of Arts in Applied Linguistic (Bridged Entry),"29,845.00",140,Sep,Postgraduate,Bachelors degree with 65% and above. 16 years education required. 3 years degree from NAAC A accredited university is considered.,,19,19,19,19,5.5,5.5,5.5,5.5,,,80,6.5,60,60,60,60,60,Postgraduate,Arts,English,16 Months,Ontario,English,,https://brocku.ca/programs/graduate/applied-linguistics-general-ma/,St. Catharines,Sep: 15 Jan,Yes,https://brocku.ca/safa/awards-and-bursaries/international-students/,0-4,,,,,,,349
BROC008,BA in English Language and Literature,"27,885.60",130,"Jan, May, Sep",Undergraduate,Minimum 65% in Grade 12. ,,21,21,21,21,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Arts,English,48 Months,Ontario,English,,https://brocku.ca/programs/undergraduate/english-language-and-literature/,St. Catharines,"Sep: 1 Jun, Jan: NULL, May: NULL",Yes,https://brocku.ca/safa/awards-and-bursaries/international-students/,,,,,110,,,350
BROC008,BA in Classics,"27,885.60",130,"Jan, May, Sep",Undergraduate,Minimum 65% in Grade 12. ,,21,21,21,21,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Arts,General Studies,48 Months,Ontario,English,,https://brocku.ca/programs/undergraduate/classics/,St. Catharines,"Sep: 1 Jun, Jan: NULL, May: NULL",Yes,https://brocku.ca/safa/awards-and-bursaries/international-students/,,,,,110,,,351
BROC008,BA in Interactive Arts and Science,"27,885.60",130,"Jan, May, Sep",Undergraduate,Minimum 65% in Grade 12. ,,21,21,21,21,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Arts,Arts,48 Months,Ontario,English,, https://brocku.ca/programs/undergraduate/interactive-arts-and-science/,St. Catharines,"Sep: 1 Jun, Jan: NULL, May: NULL",Yes,https://brocku.ca/safa/awards-and-bursaries/international-students/,,,,,110,,,352
BROC008,BA in Applied Linguistics,"27,885.60",130,"Jan, May, Sep",Undergraduate,Minimum 65% in Grade 12. ,,21,21,21,21,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Arts,Arts,48 Months,Ontario,English,, https://brocku.ca/programs/undergraduate/applied-linguistics/,St. Catharines,"Sep: 1 Jun, Jan: NULL, May: NULL",Yes,https://brocku.ca/safa/awards-and-bursaries/international-students/,,,,,110,,,353
BROC008,Bachelors of Arts Media and Communication Studies,"27,885.60",130,"Jan, May, Sep",Undergraduate,Minimum 65% in Grade 12. ,,21,21,21,21,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Arts,Arts,48 Months,Ontario,English,,https://brocku.ca/programs/undergraduate/media-and-communication-studies/,St. Catharines,"Sep: 1 Jun, Jan: NULL, May: NULL",Yes,https://brocku.ca/safa/awards-and-bursaries/international-students/,,,,,110,,,354
BROC008,BA in Studies in Arts and Culture,"27,885.60",130,"Jan, May, Sep",Undergraduate,Minimum 65% in Grade 12. ,,21,21,21,21,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Arts,Arts,48 Months,Ontario,English,,https://brocku.ca/programs/undergraduate/studies-in-arts-and-culture/,St. Catharines,"Sep: 1 Jun, Jan: NULL, May: NULL",Yes,https://brocku.ca/safa/awards-and-bursaries/international-students/,,,,,110,,,355
BROC008,BA in Visual Arts,"27,885.60",130,"Jan, May, Sep",Undergraduate,Minimum 65% in Grade 12. ,,21,21,21,21,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Arts,"Applied Arts - Printing, Studio Art",48 Months,Ontario,English,,https://brocku.ca/programs/undergraduate/visual-arts/,St. Catharines,"Sep: 1 Jun, Jan: NULL, May: NULL",Yes,https://brocku.ca/safa/awards-and-bursaries/international-students/,,,,,110,,,356
BROC008,BA in Dramatic Arts,"27,885.60",130,"Jan, May, Sep",Undergraduate,Minimum 65% in Grade 12. ,,21,21,21,21,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Arts,"Theatre,Drama",48 Months,Ontario,English,, https://brocku.ca/programs/undergraduate/dramatic-arts/,St. Catharines,"Sep: 1 Jun, Jan: NULL, May: NULL",Yes,https://brocku.ca/safa/awards-and-bursaries/international-students/,,,,,110,,,357
BROC008,BA in Dramatic Arts (Co-op),"27,885.60",130,Sep,Undergraduate,Minimum 65% in Grade 12. ,,21,21,21,21,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Arts,"Theatre,Drama",48 Months,Ontario,English,, https://brocku.ca/programs/undergraduate/dramatic-arts/,St. Catharines,Sep: 1 Jun,Yes,https://brocku.ca/safa/awards-and-bursaries/international-students/,,,,,110,,,358
BROC008,Bachelor of Music,"27,885.60",130,Sep,Undergraduate,Minimum 65% in Grade 12. ,,21,21,21,21,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Arts,Music,48 Months,Ontario,English,, https://brocku.ca/programs/undergraduate/music/,St. Catharines,Sep: 1 Jun,Yes,https://brocku.ca/safa/awards-and-bursaries/international-students/,,,,,110,,,359
BROC008,BA in Music,"27,885.60",130,Sep,Undergraduate,Minimum 65% in Grade 12. ,,21,21,21,21,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Arts,Music,48 Months,Ontario,English,, https://brocku.ca/programs/undergraduate/music/,St. Catharines,Sep: 1 Jun,Yes,https://brocku.ca/safa/awards-and-bursaries/international-students/,,,,,110,,,360
BROC008,BA in Classics,"27,885.60",130,"Jan, May, Sep",Undergraduate,Minimum 65% in Grade 12. ,,21,21,21,21,6,6,6,6,,,88,6.5,,,,,58,Undergraduate,Arts,Liberal Arts and Studies,48 Months,Ontario,English,,https://brocku.ca/programs/undergraduate/classics/,St. Catharines,"Sep: 1 Jun, Jan: NULL, May: NULL",Yes,https://brocku.ca/safa/awards-and-bursaries/international-students/,,,,,110,,,361
BROC008,Bachelor of Accounting( Co-op option),"29,153.15",130,"Jan, May, Sep",Undergraduate,Minimum 65% in Grade 12. Mathematics required. ,,27,27,27,27,6.5,6.5,6.5,6.5,,,100,7,,,,,65,Undergraduate,"Commerce, Business and Admistration","Finance, Accounts, Commerce, Economics",48 Months,Ontario,English,, https://brocku.ca/programs/undergraduate/accounting/,St. Catharines,"Sep: 1 Jun, Jan: NULL, May: NULL",Yes,https://brocku.ca/safa/awards-and-bursaries/international-students/,,,,,120,,,362
